Year,Month,Date,Model_ID,Dealer ID,Quantity Sold,Profit
2025,March,2025-03-01 23:00:00,87110,1402,13,19585
2025,March,2025-03-01 23:00:00,99110,1402,16,48898
2025,March,2025-03-01 23:00:00,132120,1402,20,16005
2025,March,2025-03-01 23:00:00,147160,1402,3,6962
2025,March,2025-03-01 23:00:00,26151,1402,27,13532
2025,March,2025-03-01 23:00:00,87110,1212,15,22550
2025,March,2025-03-01 23:00:00,99110,1212,19,58011
2025,March,2025-03-01 23:00:00,132120,1212,23,18499
2025,March,2025-03-01 23:00:00,147160,1212,5,11561
2025,March,2025-03-01 23:00:00,26151,1212,32,16035
2025,March,2025-03-01 23:00:00,87110,1217,14,21059
2025,March,2025-03-01 23:00:00,99110,1217,19,57964
2025,March,2025-03-01 23:00:00,132120,1217,25,20073
2025,March,2025-03-01 23:00:00,147160,1217,5,11537
2025,March,2025-03-01 23:00:00,26151,1217,35,17595
2025,March,2025-03-01 23:00:00,87110,1288,17,25502
2025,March,2025-03-01 23:00:00,99110,1288,24,73260
2025,March,2025-03-01 23:00:00,132120,1288,30,24009
2025,March,2025-03-01 23:00:00,147160,1288,6,13840
2025,March,2025-03-01 23:00:00,26151,1288,42,21089
2025,February,2025-02-01 23:00:00,87110,1222,11,16547
2025,February,2025-02-01 23:00:00,99110,1222,15,45806
2025,February,2025-02-01 23:00:00,132120,1222,17,13665
2025,February,2025-02-01 23:00:00,147160,1222,3,6949
2025,February,2025-02-01 23:00:00,26151,1222,25,12559
2025,February,2025-02-01 23:00:00,87110,1224,15,22520
2025,February,2025-02-01 23:00:00,99110,1224,19,58007
2025,February,2025-02-01 23:00:00,132120,1224,25,20079
2025,February,2025-02-01 23:00:00,147160,1224,5,11570
2025,February,2025-02-01 23:00:00,26151,1224,36,18054
2025,February,2025-02-01 23:00:00,87110,1215,14,21031
2025,February,2025-02-01 23:00:00,99110,1215,18,54902
2025,February,2025-02-01 23:00:00,132120,1215,23,18406
2025,February,2025-02-01 23:00:00,147160,1215,4,9292
2025,February,2025-02-01 23:00:00,26151,1215,33,16541
2025,February,2025-02-01 23:00:00,87110,1301,16,24006
2025,February,2025-02-01 23:00:00,99110,1301,20,61096
2025,February,2025-02-01 23:00:00,132120,1301,27,21626
2025,February,2025-02-01 23:00:00,147160,1301,5,11551
2025,February,2025-02-01 23:00:00,26151,1301,37,18574
2025,February,2025-02-01 23:00:00,87110,1336,14,21031
2025,February,2025-02-01 23:00:00,99110,1336,18,54904
2025,February,2025-02-01 23:00:00,132120,1336,22,17611
2025,February,2025-02-01 23:00:00,147160,1336,4,9252
2025,February,2025-02-01 23:00:00,26151,1336,31,15550
2025,February,2025-02-01 23:00:00,87110,1401,12,18013
2025,February,2025-02-01 23:00:00,99110,1401,17,51875
2025,February,2025-02-01 23:00:00,132120,1401,20,16019
2025,February,2025-02-01 23:00:00,147160,1401,4,9203
2025,February,2025-02-01 23:00:00,26151,1401,30,15081
2025,February,2025-02-01 23:00:00,87110,1402,11,16552
2025,February,2025-02-01 23:00:00,99110,1402,14,42715
2025,February,2025-02-01 23:00:00,132120,1402,19,15270
2025,February,2025-02-01 23:00:00,147160,1402,3,6913
2025,February,2025-02-01 23:00:00,26151,1402,27,13519
2025,February,2025-02-01 23:00:00,87110,1212,13,19586
2025,February,2025-02-01 23:00:00,99110,1212,18,54955
2025,February,2025-02-01 23:00:00,132120,1212,22,17684
2025,February,2025-02-01 23:00:00,147160,1212,4,9222
2025,February,2025-02-01 23:00:00,26151,1212,30,15073
2025,February,2025-02-01 23:00:00,87110,1217,14,21031
2025,February,2025-02-01 23:00:00,99110,1217,18,54957
2025,February,2025-02-01 23:00:00,132120,1217,22,17681
2025,February,2025-02-01 23:00:00,147160,1217,4,9233
2025,February,2025-02-01 23:00:00,26151,1217,32,16008
2025,February,2025-02-01 23:00:00,87110,1288,16,24066
2025,February,2025-02-01 23:00:00,99110,1288,22,67185
2025,February,2025-02-01 23:00:00,132120,1288,28,22426
2025,February,2025-02-01 23:00:00,147160,1288,5,11578
2025,February,2025-02-01 23:00:00,26151,1288,39,19574
2025,January,2025-01-01 23:00:00,87110,1222,10,15084
2025,January,2025-01-01 23:00:00,99110,1222,14,42710
2025,January,2025-01-01 23:00:00,132120,1222,17,13693
2025,January,2025-01-01 23:00:00,147160,1222,3,6992
2025,January,2025-01-01 23:00:00,26151,1222,22,11033
2025,January,2025-01-01 23:00:00,87110,1224,15,22543
2025,January,2025-01-01 23:00:00,99110,1224,18,54942
2025,January,2025-01-01 23:00:00,132120,1224,24,19239
2025,January,2025-01-01 23:00:00,147160,1224,5,11577
2025,January,2025-01-01 23:00:00,26151,1224,33,16518
2025,January,2025-01-01 23:00:00,87110,1215,13,19596
2025,January,2025-01-01 23:00:00,99110,1215,18,54935
2025,January,2025-01-01 23:00:00,132120,1215,21,16840
2025,January,2025-01-01 23:00:00,147160,1215,4,9231
2025,January,2025-01-01 23:00:00,26151,1215,32,16050
2025,January,2025-01-01 23:00:00,87110,1301,14,21037
2025,January,2025-01-01 23:00:00,99110,1301,20,61044
2025,January,2025-01-01 23:00:00,132120,1301,25,20036
2025,January,2025-01-01 23:00:00,147160,1301,5,11531
2025,January,2025-01-01 23:00:00,26151,1301,36,18061
2025,January,2025-01-01 23:00:00,87110,1336,12,18063
2025,January,2025-01-01 23:00:00,99110,1336,17,51851
2025,January,2025-01-01 23:00:00,132120,1336,21,16867
2025,January,2025-01-01 23:00:00,147160,1336,4,9263
2025,January,2025-01-01 23:00:00,26151,1336,29,14546
2025,January,2025-01-01 23:00:00,87110,1401,12,18008
2025,January,2025-01-01 23:00:00,99110,1401,15,45836
2025,January,2025-01-01 23:00:00,132120,1401,20,16025
2025,January,2025-01-01 23:00:00,147160,1401,4,9223
2025,January,2025-01-01 23:00:00,26151,1401,29,14524
2025,January,2025-01-01 23:00:00,87110,1402,10,15055
2025,January,2025-01-01 23:00:00,99110,1402,13,39677
2025,January,2025-01-01 23:00:00,132120,1402,18,14413
2025,January,2025-01-01 23:00:00,147160,1402,3,6920
2025,January,2025-01-01 23:00:00,26151,1402,23,11539
2025,January,2025-01-01 23:00:00,87110,1212,13,19572
2025,January,2025-01-01 23:00:00,99110,1212,16,48821
2025,January,2025-01-01 23:00:00,132120,1212,21,16812
2025,January,2025-01-01 23:00:00,147160,1212,4,9269
2025,January,2025-01-01 23:00:00,26151,1212,28,14085
2025,January,2025-01-01 23:00:00,87110,1217,13,19533
2025,January,2025-01-01 23:00:00,99110,1217,17,51863
2025,January,2025-01-01 23:00:00,132120,1217,22,17675
2025,January,2025-01-01 23:00:00,147160,1217,4,9266
2025,January,2025-01-01 23:00:00,26151,1217,30,15097
2025,January,2025-01-01 23:00:00,87110,1288,16,24076
2025,January,2025-01-01 23:00:00,99110,1288,20,61016
2025,January,2025-01-01 23:00:00,132120,1288,26,20855
2025,January,2025-01-01 23:00:00,147160,1288,5,11551
2025,January,2025-01-01 23:00:00,26151,1288,35,17553
2024,December,2024-12-01 23:00:00,87110,1222,7,10561
2024,December,2024-12-01 23:00:00,99110,1222,9,27473
2024,December,2024-12-01 23:00:00,132120,1222,11,8874
2024,December,2024-12-01 23:00:00,147160,1222,2,4621
2024,December,2024-12-01 23:00:00,26151,1222,15,7573
2024,December,2024-12-01 23:00:00,87110,1224,10,15041
2024,December,2024-12-01 23:00:00,99110,1224,13,39663
2024,December,2024-12-01 23:00:00,132120,1224,16,12823
2024,December,2024-12-01 23:00:00,147160,1224,4,9209
2024,December,2024-12-01 23:00:00,26151,1224,22,11058
2024,December,2024-12-01 23:00:00,87110,1215,9,13543
2024,December,2024-12-01 23:00:00,99110,1215,12,36608
2024,December,2024-12-01 23:00:00,132120,1215,15,12070
2024,December,2024-12-01 23:00:00,147160,1215,3,6961
2024,December,2024-12-01 23:00:00,26151,1215,21,10585
2024,December,2024-12-01 23:00:00,87110,1301,10,15067
2024,December,2024-12-01 23:00:00,99110,1301,13,39663
2024,December,2024-12-01 23:00:00,132120,1301,17,13676
2024,December,2024-12-01 23:00:00,147160,1301,4,9224
2024,December,2024-12-01 23:00:00,26151,1301,24,12074
2024,December,2024-12-01 23:00:00,87110,1336,8,12038
2024,December,2024-12-01 23:00:00,99110,1336,11,33596
2024,December,2024-12-01 23:00:00,132120,1336,14,11235
2024,December,2024-12-01 23:00:00,147160,1336,3,6972
2024,December,2024-12-01 23:00:00,26151,1336,20,10091
2024,December,2024-12-01 23:00:00,87110,1401,8,12091
2024,December,2024-12-01 23:00:00,99110,1401,11,33599
2024,December,2024-12-01 23:00:00,132120,1401,13,10426
2024,December,2024-12-01 23:00:00,147160,1401,3,6978
2024,December,2024-12-01 23:00:00,26151,1401,19,9503
2024,December,2024-12-01 23:00:00,87110,1402,7,10502
2024,December,2024-12-01 23:00:00,99110,1402,9,27481
2024,December,2024-12-01 23:00:00,132120,1402,12,9691
2024,December,2024-12-01 23:00:00,147160,1402,2,4686
2024,December,2024-12-01 23:00:00,26151,1402,16,8067
2024,December,2024-12-01 23:00:00,87110,1212,8,12022
2024,December,2024-12-01 23:00:00,99110,1212,11,33637
2024,December,2024-12-01 23:00:00,132120,1212,14,11215
2024,December,2024-12-01 23:00:00,147160,1212,3,6999
2024,December,2024-12-01 23:00:00,26151,1212,19,9599
2024,December,2024-12-01 23:00:00,87110,1217,8,12065
2024,December,2024-12-01 23:00:00,99110,1217,11,33642
2024,December,2024-12-01 23:00:00,132120,1217,15,12080
2024,December,2024-12-01 23:00:00,147160,1217,3,6954
2024,December,2024-12-01 23:00:00,26151,1217,20,10047
2024,December,2024-12-01 23:00:00,87110,1288,11,16536
2024,December,2024-12-01 23:00:00,99110,1288,14,42761
2024,December,2024-12-01 23:00:00,132120,1288,18,14402
2024,December,2024-12-01 23:00:00,147160,1288,4,9255
2024,December,2024-12-01 23:00:00,26151,1288,25,12532
2024,November,2024-11-01 23:00:00,87110,1222,12,18008
2024,November,2024-11-01 23:00:00,99110,1222,16,48849
2024,November,2024-11-01 23:00:00,132120,1222,19,15208
2024,November,2024-11-01 23:00:00,147160,1222,4,9221
2024,November,2024-11-01 23:00:00,26151,1222,27,13563
2024,November,2024-11-01 23:00:00,87110,1224,17,25511
2024,November,2024-11-01 23:00:00,99110,1224,22,67178
2024,November,2024-11-01 23:00:00,132120,1224,28,22491
2024,November,2024-11-01 23:00:00,147160,1224,6,13804
2024,November,2024-11-01 23:00:00,26151,1224,39,19530
2024,November,2024-11-01 23:00:00,87110,1215,16,24016
2024,November,2024-11-01 23:00:00,99110,1215,21,64112
2024,November,2024-11-01 23:00:00,132120,1215,25,20038
2024,November,2024-11-01 23:00:00,147160,1215,5,11524
2024,November,2024-11-01 23:00:00,26151,1215,36,18039
2024,November,2024-11-01 23:00:00,87110,1301,17,25535
2024,November,2024-11-01 23:00:00,99110,1301,23,70194
2024,November,2024-11-01 23:00:00,132120,1301,29,23295
2024,November,2024-11-01 23:00:00,147160,1301,6,13873
2024,November,2024-11-01 23:00:00,26151,1301,41,20593
2024,November,2024-11-01 23:00:00,87110,1336,15,22567
2024,November,2024-11-01 23:00:00,99110,1336,19,58031
2024,November,2024-11-01 23:00:00,132120,1336,24,19207
2024,November,2024-11-01 23:00:00,147160,1336,5,11565
2024,November,2024-11-01 23:00:00,26151,1336,34,17045
2024,November,2024-11-01 23:00:00,87110,1401,13,19553
2024,November,2024-11-01 23:00:00,99110,1401,18,54967
2024,November,2024-11-01 23:00:00,132120,1401,23,18464
2024,November,2024-11-01 23:00:00,147160,1401,5,11593
2024,November,2024-11-01 23:00:00,26151,1401,33,16509
2024,November,2024-11-01 23:00:00,87110,1402,12,18047
2024,November,2024-11-01 23:00:00,99110,1402,16,48819
2024,November,2024-11-01 23:00:00,132120,1402,21,16864
2024,November,2024-11-01 23:00:00,147160,1402,4,9236
2024,November,2024-11-01 23:00:00,26151,1402,28,14082
2024,November,2024-11-01 23:00:00,87110,1212,15,22552
2024,November,2024-11-01 23:00:00,99110,1212,19,57967
2024,November,2024-11-01 23:00:00,132120,1212,24,19298
2024,November,2024-11-01 23:00:00,147160,1212,5,11523
2024,November,2024-11-01 23:00:00,26151,1212,33,16562
2024,November,2024-11-01 23:00:00,87110,1217,15,22564
2024,November,2024-11-01 23:00:00,99110,1217,19,57974
2024,November,2024-11-01 23:00:00,132120,1217,25,20010
2024,November,2024-11-01 23:00:00,147160,1217,5,11569
2024,November,2024-11-01 23:00:00,26151,1217,35,17534
2024,November,2024-11-01 23:00:00,87110,1288,18,27067
2024,November,2024-11-01 23:00:00,99110,1288,24,73275
2024,November,2024-11-01 23:00:00,132120,1288,30,24039
2024,November,2024-11-01 23:00:00,147160,1288,6,13868
2024,November,2024-11-01 23:00:00,26151,1288,42,21036
2024,October,2024-10-01 23:00:00,87110,1222,11,16584
2024,October,2024-10-01 23:00:00,99110,1222,15,45843
2024,October,2024-10-01 23:00:00,132120,1222,18,14438
2024,October,2024-10-01 23:00:00,147160,1222,3,6947
2024,October,2024-10-01 23:00:00,26151,1222,25,12590
2024,October,2024-10-01 23:00:00,87110,1224,16,24017
2024,October,2024-10-01 23:00:00,99110,1224,20,61050
2024,October,2024-10-01 23:00:00,132120,1224,26,20818
2024,October,2024-10-01 23:00:00,147160,1224,6,13848
2024,October,2024-10-01 23:00:00,26151,1224,36,18075
2024,October,2024-10-01 23:00:00,87110,1215,15,22540
2024,October,2024-10-01 23:00:00,99110,1215,19,57987
2024,October,2024-10-01 23:00:00,132120,1215,24,19291
2024,October,2024-10-01 23:00:00,147160,1215,4,9298
2024,October,2024-10-01 23:00:00,26151,1215,34,17057
2024,October,2024-10-01 23:00:00,87110,1301,16,24079
2024,October,2024-10-01 23:00:00,99110,1301,21,64099
2024,October,2024-10-01 23:00:00,132120,1301,27,21667
2024,October,2024-10-01 23:00:00,147160,1301,6,13828
2024,October,2024-10-01 23:00:00,26151,1301,38,19073
2024,October,2024-10-01 23:00:00,87110,1336,13,19527
2024,October,2024-10-01 23:00:00,99110,1336,18,54940
2024,October,2024-10-01 23:00:00,132120,1336,22,17628
2024,October,2024-10-01 23:00:00,147160,1336,4,9246
2024,October,2024-10-01 23:00:00,26151,1336,31,15580
2024,October,2024-10-01 23:00:00,87110,1401,12,18070
2024,October,2024-10-01 23:00:00,99110,1401,17,51927
2024,October,2024-10-01 23:00:00,132120,1401,21,16885
2024,October,2024-10-01 23:00:00,147160,1401,4,9265
2024,October,2024-10-01 23:00:00,26151,1401,30,15073
2024,October,2024-10-01 23:00:00,87110,1402,11,16599
2024,October,2024-10-01 23:00:00,99110,1402,15,45813
2024,October,2024-10-01 23:00:00,132120,1402,19,15257
2024,October,2024-10-01 23:00:00,147160,1402,3,6979
2024,October,2024-10-01 23:00:00,26151,1402,26,13077
2024,October,2024-10-01 23:00:00,87110,1212,13,19528
2024,October,2024-10-01 23:00:00,99110,1212,18,54925
2024,October,2024-10-01 23:00:00,132120,1212,22,17653
2024,October,2024-10-01 23:00:00,147160,1212,4,9286
2024,October,2024-10-01 23:00:00,26151,1212,30,15018
2024,October,2024-10-01 23:00:00,87110,1217,13,19593
2024,October,2024-10-01 23:00:00,99110,1217,18,54956
2024,October,2024-10-01 23:00:00,132120,1217,24,19206
2024,October,2024-10-01 23:00:00,147160,1217,4,9218
2024,October,2024-10-01 23:00:00,26151,1217,32,16084
2024,October,2024-10-01 23:00:00,87110,1288,17,25559
2024,October,2024-10-01 23:00:00,99110,1288,22,67159
2024,October,2024-10-01 23:00:00,132120,1288,28,22409
2024,October,2024-10-01 23:00:00,147160,1288,6,13851
2024,October,2024-10-01 23:00:00,26151,1288,39,19543
2024,September,2024-09-01 23:00:00,87110,1222,11,16558
2024,September,2024-09-01 23:00:00,99110,1222,14,42745
2024,September,2024-09-01 23:00:00,132120,1222,18,14430
2024,September,2024-09-01 23:00:00,147160,1222,3,6901
2024,September,2024-09-01 23:00:00,26151,1222,24,12076
2024,September,2024-09-01 23:00:00,87110,1224,15,22526
2024,September,2024-09-01 23:00:00,99110,1224,20,61045
2024,September,2024-09-01 23:00:00,132120,1224,25,20055
2024,September,2024-09-01 23:00:00,147160,1224,6,13802
2024,September,2024-09-01 23:00:00,26151,1224,35,17573
2024,September,2024-09-01 23:00:00,87110,1215,14,21028
2024,September,2024-09-01 23:00:00,99110,1215,19,58040
2024,September,2024-09-01 23:00:00,132120,1215,23,18484
2024,September,2024-09-01 23:00:00,147160,1215,4,9291
2024,September,2024-09-01 23:00:00,26151,1215,33,16549
2024,September,2024-09-01 23:00:00,87110,1301,15,22526
2024,September,2024-09-01 23:00:00,99110,1301,21,64065
2024,September,2024-09-01 23:00:00,132120,1301,26,20848
2024,September,2024-09-01 23:00:00,147160,1301,6,13894
2024,September,2024-09-01 23:00:00,26151,1301,37,18535
2024,September,2024-09-01 23:00:00,87110,1336,13,19556
2024,September,2024-09-01 23:00:00,99110,1336,18,54907
2024,September,2024-09-01 23:00:00,132120,1336,22,17639
2024,September,2024-09-01 23:00:00,147160,1336,4,9205
2024,September,2024-09-01 23:00:00,26151,1336,31,15558
2024,September,2024-09-01 23:00:00,87110,1401,12,18097
2024,September,2024-09-01 23:00:00,99110,1401,17,51894
2024,September,2024-09-01 23:00:00,132120,1401,21,16871
2024,September,2024-09-01 23:00:00,147160,1401,4,9270
2024,September,2024-09-01 23:00:00,26151,1401,30,15083
2024,September,2024-09-01 23:00:00,87110,1402,11,16579
2024,September,2024-09-01 23:00:00,99110,1402,14,42786
2024,September,2024-09-01 23:00:00,132120,1402,19,15218
2024,September,2024-09-01 23:00:00,147160,1402,3,6995
2024,September,2024-09-01 23:00:00,26151,1402,25,12555
2024,September,2024-09-01 23:00:00,87110,1212,13,19545
2024,September,2024-09-01 23:00:00,99110,1212,18,54903
2024,September,2024-09-01 23:00:00,132120,1212,22,17699
2024,September,2024-09-01 23:00:00,147160,1212,4,9274
2024,September,2024-09-01 23:00:00,26151,1212,30,15076
2024,September,2024-09-01 23:00:00,87110,1217,13,19515
2024,September,2024-09-01 23:00:00,99110,1217,18,54995
2024,September,2024-09-01 23:00:00,132120,1217,23,18430
2024,September,2024-09-01 23:00:00,147160,1217,4,9288
2024,September,2024-09-01 23:00:00,26151,1217,32,16074
2024,September,2024-09-01 23:00:00,87110,1288,17,25537
2024,September,2024-09-01 23:00:00,99110,1288,22,67146
2024,September,2024-09-01 23:00:00,132120,1288,28,22409
2024,September,2024-09-01 23:00:00,147160,1288,6,13842
2024,September,2024-09-01 23:00:00,26151,1288,39,19577
2024,August,2024-08-01 23:00:00,87110,1222,8,12047
2024,August,2024-08-01 23:00:00,99110,1222,10,30586
2024,August,2024-08-01 23:00:00,132120,1222,13,10435
2024,August,2024-08-01 23:00:00,147160,1222,2,4663
2024,August,2024-08-01 23:00:00,26151,1222,18,9070
2024,August,2024-08-01 23:00:00,87110,1224,11,16517
2024,August,2024-08-01 23:00:00,99110,1224,14,42714
2024,August,2024-08-01 23:00:00,132120,1224,18,14494
2024,August,2024-08-01 23:00:00,147160,1224,4,9220
2024,August,2024-08-01 23:00:00,26151,1224,26,13045
2024,August,2024-08-01 23:00:00,87110,1215,10,15041
2024,August,2024-08-01 23:00:00,99110,1215,14,42754
2024,August,2024-08-01 23:00:00,132120,1215,17,13602
2024,August,2024-08-01 23:00:00,147160,1215,3,6906
2024,August,2024-08-01 23:00:00,26151,1215,24,12017
2024,August,2024-08-01 23:00:00,87110,1301,11,16515
2024,August,2024-08-01 23:00:00,99110,1301,15,45835
2024,August,2024-08-01 23:00:00,132120,1301,19,15249
2024,August,2024-08-01 23:00:00,147160,1301,4,9296
2024,August,2024-08-01 23:00:00,26151,1301,27,13543
2024,August,2024-08-01 23:00:00,87110,1336,10,15052
2024,August,2024-08-01 23:00:00,99110,1336,13,39690
2024,August,2024-08-01 23:00:00,132120,1336,16,12857
2024,August,2024-08-01 23:00:00,147160,1336,3,6929
2024,August,2024-08-01 23:00:00,26151,1336,22,11083
2024,August,2024-08-01 23:00:00,87110,1401,9,13506
2024,August,2024-08-01 23:00:00,99110,1401,12,36697
2024,August,2024-08-01 23:00:00,132120,1401,15,12044
2024,August,2024-08-01 23:00:00,147160,1401,3,6901
2024,August,2024-08-01 23:00:00,26151,1401,22,11061
2024,August,2024-08-01 23:00:00,87110,1402,8,12087
2024,August,2024-08-01 23:00:00,99110,1402,10,30552
2024,August,2024-08-01 23:00:00,132120,1402,14,11266
2024,August,2024-08-01 23:00:00,147160,1402,2,4608
2024,August,2024-08-01 23:00:00,26151,1402,18,9090
2024,August,2024-08-01 23:00:00,87110,1212,10,15068
2024,August,2024-08-01 23:00:00,99110,1212,13,39729
2024,August,2024-08-01 23:00:00,132120,1212,16,12807
2024,August,2024-08-01 23:00:00,147160,1212,3,6959
2024,August,2024-08-01 23:00:00,26151,1212,22,11029
2024,August,2024-08-01 23:00:00,87110,1217,10,15091
2024,August,2024-08-01 23:00:00,99110,1217,13,39666
2024,August,2024-08-01 23:00:00,132120,1217,17,13680
2024,August,2024-08-01 23:00:00,147160,1217,3,6996
2024,August,2024-08-01 23:00:00,26151,1217,23,11508
2024,August,2024-08-01 23:00:00,87110,1288,12,18073
2024,August,2024-08-01 23:00:00,99110,1288,16,48832
2024,August,2024-08-01 23:00:00,132120,1288,20,16004
2024,August,2024-08-01 23:00:00,147160,1288,4,9247
2024,August,2024-08-01 23:00:00,26151,1288,28,14096
2024,July,2024-07-01 23:00:00,87110,1222,12,18093
2024,July,2024-07-01 23:00:00,99110,1222,16,48871
2024,July,2024-07-01 23:00:00,132120,1222,19,15205
2024,July,2024-07-01 23:00:00,147160,1222,4,9233
2024,July,2024-07-01 23:00:00,26151,1222,26,13092
2024,July,2024-07-01 23:00:00,87110,1224,17,25589
2024,July,2024-07-01 23:00:00,99110,1224,22,67145
2024,July,2024-07-01 23:00:00,132120,1224,28,22428
2024,July,2024-07-01 23:00:00,147160,1224,6,13863
2024,July,2024-07-01 23:00:00,26151,1224,38,19069
2024,July,2024-07-01 23:00:00,87110,1215,16,24084
2024,July,2024-07-01 23:00:00,99110,1215,20,61056
2024,July,2024-07-01 23:00:00,132120,1215,25,20025
2024,July,2024-07-01 23:00:00,147160,1215,5,11569
2024,July,2024-07-01 23:00:00,26151,1215,36,18020
2024,July,2024-07-01 23:00:00,87110,1301,17,25526
2024,July,2024-07-01 23:00:00,99110,1301,23,70154
2024,July,2024-07-01 23:00:00,132120,1301,29,23295
2024,July,2024-07-01 23:00:00,147160,1301,6,13890
2024,July,2024-07-01 23:00:00,26151,1301,41,20538
2024,July,2024-07-01 23:00:00,87110,1336,14,21043
2024,July,2024-07-01 23:00:00,99110,1336,19,58037
2024,July,2024-07-01 23:00:00,132120,1336,24,19219
2024,July,2024-07-01 23:00:00,147160,1336,5,11539
2024,July,2024-07-01 23:00:00,26151,1336,34,17031
2024,July,2024-07-01 23:00:00,87110,1401,13,19562
2024,July,2024-07-01 23:00:00,99110,1401,18,54920
2024,July,2024-07-01 23:00:00,132120,1401,23,18488
2024,July,2024-07-01 23:00:00,147160,1401,5,11505
2024,July,2024-07-01 23:00:00,26151,1401,32,16074
2024,July,2024-07-01 23:00:00,87110,1402,12,18088
2024,July,2024-07-01 23:00:00,99110,1402,16,48842
2024,July,2024-07-01 23:00:00,132120,1402,20,16084
2024,July,2024-07-01 23:00:00,147160,1402,4,9293
2024,July,2024-07-01 23:00:00,26151,1402,28,14024
2024,July,2024-07-01 23:00:00,87110,1212,14,21008
2024,July,2024-07-01 23:00:00,99110,1212,19,57986
2024,July,2024-07-01 23:00:00,132120,1212,24,19287
2024,July,2024-07-01 23:00:00,147160,1212,5,11596
2024,July,2024-07-01 23:00:00,26151,1212,32,16095
2024,July,2024-07-01 23:00:00,87110,1217,14,21042
2024,July,2024-07-01 23:00:00,99110,1217,19,58017
2024,July,2024-07-01 23:00:00,132120,1217,25,20072
2024,July,2024-07-01 23:00:00,147160,1217,5,11520
2024,July,2024-07-01 23:00:00,26151,1217,35,17579
2024,July,2024-07-01 23:00:00,87110,1288,18,27033
2024,July,2024-07-01 23:00:00,99110,1288,24,73213
2024,July,2024-07-01 23:00:00,132120,1288,30,24009
2024,July,2024-07-01 23:00:00,147160,1288,6,13825
2024,July,2024-07-01 23:00:00,26151,1288,42,21013
2024,June,2024-06-01 23:00:00,87110,1222,11,20218
2024,June,2024-06-01 23:00:00,99110,1222,14,25700
2024,June,2024-06-01 23:00:00,132120,1222,18,33029
2024,June,2024-06-01 23:00:00,147160,1222,3,5548
2024,June,2024-06-01 23:00:00,26151,1222,24,44059
2024,June,2024-06-01 23:00:00,87110,1224,15,27615
2024,June,2024-06-01 23:00:00,99110,1224,20,36811
2024,June,2024-06-01 23:00:00,132120,1224,25,45910
2024,June,2024-06-01 23:00:00,147160,1224,6,11092
2024,June,2024-06-01 23:00:00,26151,1224,35,64353
2024,June,2024-06-01 23:00:00,87110,1215,14,25609
2024,June,2024-06-01 23:00:00,99110,1215,19,34649
2024,June,2024-06-01 23:00:00,132120,1215,23,41982
2024,June,2024-06-01 23:00:00,147160,1215,4,7350
2024,June,2024-06-01 23:00:00,26151,1215,33,60205
2024,June,2024-06-01 23:00:00,87110,1301,15,29358
2024,June,2024-06-01 23:00:00,99110,1301,21,40983
2024,June,2024-06-01 23:00:00,132120,1301,26,50781
2024,June,2024-06-01 23:00:00,147160,1301,6,11748
2024,June,2024-06-01 23:00:00,26151,1301,37,72237
2024,June,2024-06-01 23:00:00,87110,1336,13,26142
2024,June,2024-06-01 23:00:00,99110,1336,18,36154
2024,June,2024-06-01 23:00:00,132120,1336,22,44142
2024,June,2024-06-01 23:00:00,147160,1336,4,8020
2024,June,2024-06-01 23:00:00,26151,1336,31,62173
2024,June,2024-06-01 23:00:00,87110,1401,12,25282
2024,June,2024-06-01 23:00:00,99110,1401,17,35822
2024,June,2024-06-01 23:00:00,132120,1401,21,44226
2024,June,2024-06-01 23:00:00,147160,1401,4,8504
2024,June,2024-06-01 23:00:00,26151,1401,30,63099
2024,June,2024-06-01 23:00:00,87110,1402,11,23173
2024,June,2024-06-01 23:00:00,99110,1402,14,29532
2024,June,2024-06-01 23:00:00,132120,1402,19,39985
2024,June,2024-06-01 23:00:00,147160,1402,3,6313
2024,June,2024-06-01 23:00:00,26151,1402,25,52619
2024,June,2024-06-01 23:00:00,87110,1212,13,23643
2024,June,2024-06-01 23:00:00,99110,1212,18,32814
2024,June,2024-06-01 23:00:00,132120,1212,22,40059
2024,June,2024-06-01 23:00:00,147160,1212,4,7317
2024,June,2024-06-01 23:00:00,26151,1212,30,54626
2024,June,2024-06-01 23:00:00,87110,1217,13,23761
2024,June,2024-06-01 23:00:00,99110,1217,18,32942
2024,June,2024-06-01 23:00:00,132120,1217,23,42076
2024,June,2024-06-01 23:00:00,147160,1217,4,7324
2024,June,2024-06-01 23:00:00,26151,1217,32,58502
2024,June,2024-06-01 23:00:00,87110,1288,17,32911
2024,June,2024-06-01 23:00:00,99110,1288,22,42599
2024,June,2024-06-01 23:00:00,132120,1288,28,54130
2024,June,2024-06-01 23:00:00,147160,1288,6,11670
2024,June,2024-06-01 23:00:00,26151,1288,39,75367
2024,May,2024-05-01 23:00:00,87110,1222,13,19863
2024,May,2024-05-01 23:00:00,99110,1222,17,26040
2024,May,2024-05-01 23:00:00,132120,1222,21,32146
2024,May,2024-05-01 23:00:00,147160,1222,4,6114
2024,May,2024-05-01 23:00:00,26151,1222,29,44376
2024,May,2024-05-01 23:00:00,87110,1224,18,27624
2024,May,2024-05-01 23:00:00,99110,1224,23,35241
2024,May,2024-05-01 23:00:00,132120,1224,30,45963
2024,May,2024-05-01 23:00:00,147160,1224,7,10735
2024,May,2024-05-01 23:00:00,26151,1224,42,64276
2024,May,2024-05-01 23:00:00,87110,1215,17,25847
